"CNT"	"SUBNATIO"	"STRATUM"	"OECD"	"NC"	"SCHOOLID"	"SC01Q01"	"SC02Q01"	"SC02Q02"	"SC02Q03"	"SC02Q04"	"SC03Q01"	"SC04Q01"	"SC05Q01"	"SC07Q01"	"SC07Q02"	"SC09Q11"	"SC09Q12"	"SC09Q21"	"SC09Q22"	"SC09Q31"	"SC09Q32"	"SC10Q11"	"SC10Q12"	"SC10Q61"	"SC10Q62"	"SC10Q21"	"SC10Q22"	"SC10Q41"	"SC10Q42"	"SC10Q51"	"SC10Q52"	"SC11Q01"	"SC11Q02"	"SC11Q03"	"SC13Q01"	"SC13Q02"	"SC13Q03"	"SC14Q01"	"SC14Q02"	"SC14Q03"	"SC14Q04"	"SC14Q05"	"SC14Q06"	"SC14Q07"	"SC14Q08"	"SC14Q09"	"SC14Q10"	"SC14Q11"	"SC14Q12"	"SC14Q13"	"SC15Q01"	"SC15Q02"	"SC15Q03"	"SC15Q04"	"SC16Q01"	"SC16Q02"	"SC16Q03"	"SC16Q04"	"SC16Q05"	"SC16Q06"	"SC16Q07"	"SC16Q08"	"SC16Q09"	"SC16Q10"	"SC16Q11"	"SC18Q01"	"SC18Q02"	"SC18Q03"	"SC18Q04"	"SC18Q05"	"SC18Q06"	"SC18Q07"	"SC18Q08"	"SC19Q01"	"SC19Q02"	"SC20Q01"	"SC21Q05"	"SC22Q01"	"SC22Q02"	"SC22Q03"	"SC22Q04"	"SC22Q05"	"SC22Q06"	"SC22Q07"	"SC22Q08"	"SC22Q09"	"SC22Q10"	"SC22Q11"	"SC22Q12"	"SC22Q13"	"SC22Q14"	"SC22Q15"	"SC22Q16"	"SC22Q17"	"SC22Q18"	"SC22Q19"	"SC23Q01"	"SC24Q01"	"SC25Q01"	"SC25Q02"	"SC25Q03"	"SC25Q04"	"SC25Q05"	"SC25Q06"	"SC25Q07"	"SC25Q08"	"SC25Q09"	"SC25Q10"	"SC25Q11"	"SC25Q12"	"SC26Q01"	"SC26Q02"	"SC26Q03"	"SC26Q04"	"SC27Q01"	"SC27Q02"	"SC28Q01"	"SC28Q02"	"SC29Q01"	"SC29Q02"	"SC30Q01"	"SC30Q02"	"SC30Q03"	"SC30Q04"	"SC31Q01"	"SC31Q02"	"SC31Q03"	"SC31Q04"	"SC31Q05"	"SC31Q06"	"SC31Q07"	"SC32Q01"	"SC32Q03"	"SC32Q04"	"SC32Q05"	"SC32Q06"	"SC32Q07"	"SC32Q08"	"SC33Q01A"	"SC33Q01B"	"SC33Q01C"	"SC33Q01D"	"SC33Q01E"	"SC33Q02A"	"SC33Q02B"	"SC33Q02C"	"SC33Q02D"	"SC33Q02E"	"SC33Q03A"	"SC33Q03B"	"SC33Q03C"	"SC33Q03D"	"SC33Q03E"	"SC33Q04A"	"SC33Q04B"	"SC33Q04C"	"SC33Q04D"	"SC33Q04E"	"SC33Q05A"	"SC33Q05B"	"SC33Q05C"	"SC33Q05D"	"SC33Q05E"	"SC33Q06A"	"SC33Q06B"	"SC33Q06C"	"SC33Q06D"	"SC33Q06E"	"SC33Q07A"	"SC33Q07B"	"SC33Q07C"	"SC33Q07D"	"SC33Q07E"	"SC33Q08A"	"SC33Q08B"	"SC33Q08C"	"SC33Q08D"	"SC33Q08E"	"SC33Q09A"	"SC33Q09B"	"SC33Q09C"	"SC33Q09D"	"SC33Q09E"	"SC33Q10A"	"SC33Q10B"	"SC33Q10C"	"SC33Q10D"	"SC33Q10E"	"SC33Q11A"	"SC33Q11B"	"SC33Q11C"	"SC33Q11D"	"SC33Q11E"	"SC33Q12A"	"SC33Q12B"	"SC33Q12C"	"SC33Q12D"	"SC33Q12E"	"SC34Q01"	"SC34Q02"	"SC34Q03"	"SC34Q04"	"SC34Q05"	"SC34Q06"	"SC34Q07"	"SC34Q08"	"SC34Q09"	"SC34Q10"	"SC34Q11"	"SC34Q12"	"SC34Q13"	"SC34Q14"	"SC34Q15"	"SC34Q16"	"SC34Q17"	"SC34Q18"	"SC34Q19"	"SC34Q20"	"SC34Q22"	"SC35Q01"	"SC35Q02"	"SC39Q01"	"SC39Q02"	"SC39Q03"	"SC39Q05"	"SC39Q06"	"SC39Q07"	"SC39Q08"	"SC39Q09"	"SC39Q10"	"SC40Q01"	"SC40Q02"	"SC40Q03"	"SC44Q01"	"SC44Q02"	"SC44Q03"	"SC44Q04"	"SC44Q05"	"SC44Q06"	"SC47Q01"	"SC45Q01"	"SC46Q01"	"SC46Q02"	"SC46Q03"	"SC46Q05"	"SC46Q04"	"SC46Q06"	"SC46Q09"	"SC52Q01"	"SC46Q07"	"SC46Q08"	"SC52Q02"	"SC51Q01"	"SC51Q02"	"ABGMATH"	"ASSESS"	"CLSIZE"	"COMPWEB"	"CREACTIV"	"LEADCOM"	"LEADINST"	"LEADPD"	"LEADTCH"	"MACTIV"	"MATHEXC"	"PCGIRLS"	"PROPCERT"	"PROPMA5A"	"PROPMATH"	"PROPQUAL"	"RATCMP15"	"RESPCUR"	"RESPRES"	"SCHAUTON"	"SCHLTYPE"	"SCHSEL"	"SCHSIZE"	"SCMATBUI"	"SCMATEDU"	"SMRATIO"	"STRATIO"	"STUDCLIM"	"TCFOCST"	"TCHPARTI"	"TCMORALE"	"TCSHORT"	"TEACCLIM"	"W_FSCHWT"	"SENWGT_SCQ"	"VER_SCQ"
"AUS"	360000	"AUS0618"	1	3600	484	2	20	76	2	2	5	1	3	1585	0	137	32	137	32	137	32	14	0	0	0	9998	0	0	0	0	0	142	335	335	3	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	3	3	2	2	2	2	3	1	2	2	2	3	1	1	2	1	1	20	30	40	30	0	10	5	5	1	5	10	15	2	2	2	1	3	2	2	3	3	2	2	2	1	2	2	1	2	3	3	1	3	2	1	1	1	3	1	2	1	1	2	2	2	1	2	2	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	6	4	3	2	4	3	3	3	4	5	5	2	4	2	3	2	3	2	3	1	5	8	40	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	6	23	1	3	-0.6467	-0.2137	-0.6241	0.2118	4	2	0	1	9999	0.092	1	2.359	1.44	2.71	0.8184	1	2	1585	1.3052	1.976	113.214	10.359	-0.6182	-1.7632	2.3605	0.0826	-1.0911	-0.2762	1.6347	0.65	"28NOV13"
"AUS"	360000	"AUS0204"	1	3600	485	2	85	10	5	0	5	1	4	0	680	42	15	42	15	42	15	6	2	6	2	4	2	6	2	0	0	116	116	116	2	2	3	2	1	1	2	2	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	2	2	2	1	2	1	1	2	1	1	2	1	1	2	1	2	0	1	10	20	10	10	5	5	0	5	0	5	10	5	1	1	1	1	3	1	2	3	3	1	1	2	2	2	1	1	3	3	3	3	3	3	3	3	3	3	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	6	4	6	30	95	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	6	28	1	3	2.8406	2.1468	1.7628	2.258	5	3	1	1	0.714	0.141	1	1	1.44	-0.19	0.3196	2	3	680	-0.1662	0.7524	97.143	13.737	0.6173	-1.7632	-0.5646	1.4452	0.1524	0.8778	4.178	1.6614	"28NOV13"
"AUS"	360000	"AUS0102"	1	3600	486	1	9998	9998	9998	9998	4	1	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	160	150	150	1	2	3	2	2	9	3	3	3	4	3	4	3	9	4	3	1	1	2	3	1	2	1	2	2	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	3	3	3	4	9	3	2	3	2	2	9	3	2	9	1	2	2	2	3	0	9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	2	2	2	3	1	1	3	2	2	1	1	2	1	1	3	1	1	1	2	1	1	1	1	2	3	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1	1	1	1	2	2	2	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	13	33	1	9	9	9	1	2	1	9	9	2	2	1	1	1	1	1	2	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	4	28	1	1	9999	9999	9999	9999	2	2	0	9999	9999	9999	9999	0.938	0.03	-0.49	-0.3533	3	1	99999	-1.7057	-1.6925	9999	9999	-1.7101	0.0095	1.6345	-0.7371	0.9189	-0.8005	1	0.3976	"28NOV13"
"AUS"	360000	"AUS0309"	1	3600	487	2	20	74	0	6	5	1	3	0	1018	80	41	80	41	80	41	10	3	10	3	6	2	10	3	0	0	119	352	352	3	2	4	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	2	2	1	0	1	10	15	35	100	15	15	10	10	5	10	10	0	1	1	1	1	1	3	1	2	1	2	1	1	2	2	1	1	4	3	3	3	3	1	1	1	1	3	1	1	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	2	2	2	6	6	6	6	6	6	5	5	5	4	5	4	4	4	5	4	5	5	2	4	4	10	100	1	1	1	1	1	1	1	1	1	2	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	6	23	1	3	1.7359	1.5109	0.1183	0.4499	5	3	1	1	0.609	0.114	1	2.958	0.03	2.71	1.6038	1	1	1018	-0.1662	0.4606	88.522	10.129	0.6173	1.2831	0.2924	1.4452	0.7093	0.2464	3.5834	1.4249	"28NOV13"
"AUS"	360000	"AUS0411"	1	3600	488	1	9998	9998	9998	9998	4	1	3	759	771	93	3	93	3	93	3	9998	9999	24	9999	9999	9999	24	9999	9999	9999	323	9999	9999	9	9	9	3	3	3	3	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	4	3	3	3	3	3	3	2	2	2	2	2	2	1	2	2	2	2	2	2	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	1	1	2	3	1	2	1	9	1	1	2	1	1	1	1	1	1	1	1	3	2	3	3	3	3	9	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	4	4	3	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	1	1	1	1	1	2	1	9	9	2	2	1	1	1	1	1	3	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	6	23	9999	3	0.2734	0.0494	9999	9999	3	1	0.504	1	9999	9999	1	9999	-0.81	-0.56	-1.5265	3	3	1530	1.3052	1.976	9999	16.19	-1.3831	0.702	-0.5646	0.8541	1.7565	-0.2762	1.3395	0.5327	"28NOV13"
"AUS"	360000	"AUS0103"	1	3600	489	2	62	31	7	0	4	1	2	69	67	8	8	8	8	8	8	0	2	0	2	0	1	0	2	0	9998	15	45	45	1	2	2	1	1	1	1	3	2	2	2	2	2	2	2	2	2	2	1	3	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	9	1	1	2	2	2	2	1	2	1	2	2	3	1	2	1	2	2	2	1	0	2	10	10	65	15	60	18	1	5	5	5	30	0	2	2	1	2	2	2	2	2	2	3	2	2	1	1	1	1	2	2	2	1	4	1	1	3	2	3	1	2	1	2	1	2	2	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	3	2	5	2	4	5	4	5	2	4	2	5	5	4	4	3	4	4	3	3	0	0	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	7	18	1	3	0.3404	-0.2137	0.3739	-1.0424	1	9	0.493	1	0.5	0.083	1	3	-0.43	1.18	1.6038	2	1	136	-0.1662	-0.3482	136	11.333	0.6173	0.0095	0.7801	0.0826	-1.0911	0.0647	1	0.3976	"28NOV13"
"AUS"	360000	"AUS0103"	1	3600	490	2	53	44	0	3	4	1	3	734	777	80	45	80	45	80	45	7	0	7	0	6	0	7	0	0	0	113	300	300	3	3	5	1	1	1	2	3	2	2	2	2	3	4	2	4	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	3	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	0	2	20	40	40	70	2	30	1	50	5	10	40	0	1	1	1	1	1	3	1	1	1	2	1	1	1	2	3	1	3	3	3	3	3	1	1	3	1	3	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	1	1	1	2	1	1	6	3	4	6	4	5	5	4	5	5	5	3	4	4	3	3	3	2	4	1	2	10	40	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	5	23	1	3	0.7162	0.493	0.1183	0.4499	5	3	0.514	1	0.857	0.068	1	2.655	-0.43	2.71	1.6038	2	1	1511	-1.4636	-0.5214	215.857	14.741	0.0882	2.1197	0.7801	1.4452	-0.2817	-0.2762	1	0.3976	"28NOV13"
"AUS"	360000	"AUS0411"	1	3600	491	1	9998	9998	9998	9998	9	1	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	2	3	3	4	3	3	2	3	3	9	9	9	9	9	9	2	2	2	2	1	2	1	1	2	1	1	9	9	9	9	1	1	1	2	1	1	1	9	2	1	2	9	3	3	3	3	2	3	2	9	9	9	9	9	9	9	9	9	9	9	9	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	3	3	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	1	1	2	2	2	6	3	3	4	4	5	4	4	6	4	5	3	5	4	4	4	4	4	4	4	4	9999	9999	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	6	28	9999	1	0.1329	0.493	0.3739	0.2118	1	9	0	9999	9999	9999	9999	9999	1.44	-0.7	-0.8313	3	1	99999	9999	-0.8237	9999	9999	-1.2688	0.0095	-0.1437	-0.7371	2.093	9999	1.6084	0.6396	"28NOV13"
"AUS"	360000	"AUS0308"	1	3600	492	1	91.5	7.5	1	0	1	1	2	145	146	14	16	14	16	14	16	2	2	2	2	2	1	2	2	0	0	31	180	180	1	2	3	1	1	1	2	2	1	1	3	2	2	2	2	2	1	3	2	2	2	2	1	2	2	1	2	2	2	1	1	1	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	1	1	2	2	2	3	1	3	3	2	2	1	1	1	20	3	10	50	10	50	5	5	1	1	0	5	5	15	2	2	1	2	2	3	3	1	3	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	4	2	3	3	4	2	2	1	2	5	5	4	4	3	2	1	5	3	5	3	3	0	50	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	2	18	1	0	-0.6467	-1.2063	-1.4262	0.6907	2	2	0.502	1	0.833	0.136	1	5.806	-0.81	-0.56	-0.8313	3	2	291	-0.1662	0.018	97	13.227	0.6173	0.0095	-0.5646	0.0826	-0.2817	-0.2762	11.9922	4.7686	"28NOV13"
"AUS"	360000	"AUS0411"	1	3600	493	1	94	1	5	0	1	1	1	49	55	12	0	12	0	12	0	8	0	8	0	0	0	8	0	0	0	12	30	30	3	3	5	4	4	4	4	2	2	3	4	2	2	3	3	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	9	1	1	3	3	3	3	1	2	2	2	3	2	3	3	2	3	3	3	3	10	2	30	100	30	100	15	15	0	10	2	15	30	15	2	2	2	2	3	2	2	2	3	2	1	1	1	2	1	1	3	3	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	2	2	1	2	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	6	4	3	3	4	3	3	4	6	4	3	2	4	4	4	3	4	4	6	5	3	30	50	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	6	13	1	3	0.1329	0.0432	-0.1263	-0.6535	1	9	0.529	1	0	0.667	1	2.5	-0.67	-0.53	-0.0586	3	1	104	-0.763	-0.6941	13	8.667	-0.3977	-1.2132	-0.1437	-0.7371	3.5961	-1.4467	17.3068	6.882	"28NOV13"
"AUS"	360000	"AUS0204"	1	3600	494	2	81	16	0	3	5	1	4	0	878	46	13	46	13	46	13	6	2	6	2	6	2	6	2	0	0	166	166	166	2	3	4	3	3	2	2	2	2	1	1	3	1	3	3	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	3	3	2	4	4	2	2	2	2	2	1	1	1	3	3	2	3	1	2	2	1	1	70	10	20	10	0	0	1	0	0	1	5	0	2	2	2	2	3	2	2	2	3	3	1	2	2	2	1	1	2	1	1	1	2	2	2	2	2	3	3	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	100	100	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	4	28	1	3	0.5331	0.2753	-0.3717	0.2118	4	3	1	1	1	0.133	1	1	1.44	-0.02	0.3196	2	2	878	-1.0894	0.224	125.429	16.724	-1.2067	-1.2132	0.2924	-0.7371	1.1868	-0.2762	3.6251	1.4415	"28NOV13"
"AUS"	360000	"AUS0410"	1	3600	495	2	70	23	0	7	3	1	4	0	548	41	3	41	3	41	3	8	0	8	0	4	0	8	0	0	0	108	108	108	2	3	3	2	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	2	1	2	2	2	1	1	1	2	2	2	2	2	1	2	1	1	1	4	1	1	2	2	2	2	2	2	2	2	3	2	3	3	2	3	2	2	2	1	2	5	10	10	40	0	5	0	5	0	5	15	3	2	2	2	2	3	2	2	2	2	2	1	2	2	2	1	1	2	1	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	2	2	5	3	4	4	3	4	4	4	4	4	3	2	3	2	3	2	3	2	1	3	4	10	60	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	2	2	28	1	2	-0.0958	0.0432	-0.6241	-0.6535	2	1	1	1	0.5	0.188	1	1	-0.81	-0.19	-0.3533	2	2	548	0.1539	1.1619	68.5	12.894	0.3493	-0.6748	-0.5646	-0.7371	0.1524	-1.0394	3.9308	1.5631	"28NOV13"
"AUS"	360000	"AUS0205"	1	3600	496	1	90	10	0	0	5	1	4	0	1151	60	19	60	19	60	19	10	1	10	1	8	1	1	0	0	0	209	209	209	2	1	3	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	3	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	9	2	2	2	3	2	2	1	1	4	1	2	3	4	2	2	2	1	2	2	0.5	2	2	5	7	90	2	1	0	0	0	0.2	0.2	0	2	2	2	1	2	2	2	3	2	2	1	2	2	2	1	2	2	3	2	3	2	3	2	1	3	2	3	1	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	1	2	2	2	4	3	2	2	2	1	2	3	2	3	2	1	2	1	3	2	2	5	4	2	3	5	40	1	1	1	1	1	2	2	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	6	28	1	2	-1.814	-1.6346	-2.0431	-1.9239	1	9	1	1	0.81	0.151	1	1	-0.62	-0.53	-0.3533	3	3	1151	0.1539	0.4606	109.619	16.561	0.0882	-0.6748	0.2924	0.0826	-1.0911	-0.8958	2.7719	1.1022	"28NOV13"
"AUS"	360000	"AUS0205"	1	3600	497	1	95	5	0	0	2	2	3	370	391	55	8	55	8	55	8	9	0	9	0	9	0	9	0	0	0	128	128	128	3	3	3	1	3	1	2	1	1	2	1	3	2	2	1	3	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	9	3	3	2	2	2	2	1	2	1	2	3	1	1	2	2	3	1	2	1	30	2	5	10	5	25	2	2	0	1	1	2	2	2	2	2	2	2	1	3	1	2	1	1	1	1	1	2	1	1	3	3	3	3	3	3	3	1	3	2	3	3	1	2	2	1	2	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	1	2	4	4	4	4	3	6	5	5	6	5	5	4	6	4	3	3	3	4	5	5	3	25	100	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	7	23	1	3	0.5331	0.7066	1.0394	0.6907	1	9	0.514	1	1	0.153	1	1	0.03	-0.44	0.3196	3	3	761	-0.1662	0.224	84.556	12.898	-0.3977	1.2831	0.7801	-0.7371	0.4567	0.0647	3.4116	1.3566	"28NOV13"
"AUS"	360000	"AUS0515"	1	3600	498	2	27	69	0	4	5	1	2	656	580	91	33	91	33	91	33	8	2	8	2	0	0	8	2	0	0	154	154	154	4	4	4	1	3	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	3	3	2	2	0	1	10	20	10	20	0	30	1	0	0.5	0.5	30	1.5	2	2	2	1	3	2	1	2	2	2	1	2	1	2	1	1	3	3	3	3	3	2	2	2	3	3	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	2	2	1	1	2	1	1	1	1	2	1	2	6	3	3	5	2	4	5	5	5	4	3	3	3	2	2	2	3	3	4	3	2	10	40	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	8	18	1	3	-0.0958	0.0432	-0.1263	-0.3206	4	2	0.469	1	0	0.084	1	1	-0.43	2.71	1.6038	1	2	1236	-0.1662	1.976	137.333	11.498	-0.1621	-0.6748	0.7801	0.0826	0.7093	-1.0394	1.3451	0.5349	"28NOV13"
"AUS"	360000	"AUS0411"	1	3600	499	1	70	30	0	0	2	1	4	548	584	96	14	96	14	96	14	8	14	8	2	8	0	8	9998	0	0	284	284	284	3	5	5	3	3	4	3	2	2	1	3	3	3	3	3	3	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	2	2	2	3	3	2	2	3	3	3	2	3	3	2	3	2	2	3	5	2	15	70	10	0	0	3	0	0	1	1	2	2	2	2	2	2	3	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	1	1	2	2	2	1	2	2	2	2	1	1	2	1	2	1	1	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	5	5	4	5	5	4	4	4	3	4	4	4	4	4	6	4	3	4	4	4	4	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9999	9999	3	8	28	1	2	0.8948	0.493	-0.6241	0.2118	3	3	0.516	1	0.533	0.146	1	1	-0.62	-0.46	-0.3533	3	2	1132	-1.0894	-0.5214	75.467	10.99	-0.8253	-0.6748	0.2924	-0.7371	2.093	-1.4467	1.6084	0.6396	"28NOV13"
