"STRATUM","SCHOOLID","StIDStd","BIRTHMONTH","BIRTHYEAR","ESCS","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV1MATH_LEVEL","PV2MATH_LEVEL","PV3MATH_LEVEL","PV4MATH_LEVEL","PV5MATH_LEVEL","STATE","GEOLOC","GENDER","INDIG","ESCS_Q","ST29Q01","ST29Q03","ST29Q04","ST29Q06","ST29Q02","ST29Q05","ST29Q07","ST29Q08","ST42Q02","ST42Q04","ST42Q06","ST42Q07","ST42Q09","ST37Q01","ST37Q02","ST37Q03","ST37Q04","ST37Q05","ST37Q06","ST37Q07","ST37Q08","ST91Q01","ST91Q02","ST91Q03","ST91Q04","ST91Q05","ST91Q06","ST43Q01","ST43Q02","ST43Q03","ST43Q04","ST43Q05","ST43Q06","ST44Q01","ST44Q03","ST44Q04","ST44Q05","ST44Q07","ST44Q08","ST42Q01","ST42Q03","ST42Q05","ST42Q08","ST42Q10","ST35Q01","ST35Q02","ST35Q03","ST35Q04","ST35Q05","ST35Q06"
"AUS0308",69,1308,6,1996,0.72,439.4843,456.621,497.1257,426.2424,405.99,3,3,4,3,2,"NSW","Urban","Male","Non-indigenous",3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2
"AUS0721",70,1310,7,1996,0.48,486.7659,489.1027,468.0714,523.3759,504.6814,4,4,3,4,4,"TAS","Provincial","Male","Non-indigenous",3,2,2,3,3,2,1,2,2,3,2,2,3,2,2,1,1,1,1,2,1,2,2,1,4,4,2,4,2,4,4,4,2,4,3,3,3,3,4,3,1,3,2,3,1,1,1,2,1,1,1
"AUS0721",70,1312,8,1996,0.2,514.1845,551.5735,491.5953,506.3951,527.4264,4,5,4,4,4,"TAS","Provincial","Female","Non-indigenous",2,3,3,3,2,1,1,1,2,3,2,2,3,2,3,2,2,2,1,3,2,2,1,2,2,2,1,3,1,2,3,3,1,4,3,3,2,3,3,3,2,3,3,3,2,2,2,4,1,1,3
"AUS0206",71,1314,3,1997,0.72,494.7889,470.6418,446.4948,456.621,466.7472,4,3,3,3,3,"VIC","Urban","Male","Non-indigenous",3,3,2,2,2,1,2,2,2,2,3,4,3,3,2,3,2,2,3,3,3,3,2,2,2,2,2,2,3,2,3,2,3,2,2,3,2,1,2,2,2,2,3,3,1,2,1,3,1,1,1
"AUS0206",71,1318,2,1997,0.88,637.4903,632.0377,670.2056,657.7426,663.9741,6,6,7,6,6,"VIC","Urban","Female","Non-indigenous",4,2,2,1,2,1,2,2,2,4,2,1,1,2,1,2,1,1,1,2,1,2,1,1,4,4,1,4,1,1,4,4,1,4,3,3,4,3,4,3,3,4,4,4,3,2,2,3,2,2,2
"AUS0206",71,1320,4,1997,1.39,476.1723,448.1305,504.993,482.4038,510.4456,3,3,4,4,4,"VIC","Urban","Male","Non-indigenous",4,3,3,3,2,2,2,2,2,1,3,3,3,3,2,3,2,2,3,2,3,3,1,2,3,3,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,3,1,1,2
"AUS0206",71,1324,9,1996,0.95,469.9408,444.2359,497.2036,524.4664,480.067,3,3,4,4,3,"VIC","Urban","Female","Non-indigenous",4,4,4,4,4,3,3,4,4,1,4,4,4,4,1,2,3,2,2,3,2,3,3,2,2,3,2,1,2,2,3,3,3,1,1,2,2,1,2,3,1,2,2,2,1,3,3,4,1,2,2
"AUS0206",71,1326,10,1996,0.3,539.9673,575.0195,574.2405,615.5242,580.472,4,5,5,6,5,"VIC","Urban","Female","Non-indigenous",3,3,2,2,2,3,3,3,3,3,2,2,2,3,1,1,1,2,1,2,1,2,1,2,3,3,2,4,1,1,3,3,1,4,3,4,3,3,4,4,3,3,3,3,3,2,2,3,2,3,2
"AUS0206",71,1331,2,1997,0.66,655.4837,672.6203,646.9154,674.9572,678.8518,6,7,6,7,7,"VIC","Urban","Male","Non-indigenous",3,2,3,2,2,2,1,2,2,3,2,2,3,3,1,1,1,1,1,2,1,2,2,3,2,2,2,3,2,3,2,1,2,3,3,1,4,4,1,3,1,2,3,3,1,2,2,3,2,2,2
"AUS0618",72,1339,10,1996,0.65,657.6647,599.2444,614.8232,640.5281,623.3915,6,5,6,6,6,"WA","Urban","Female","Non-indigenous",3,3,2,3,3,1,1,1,1,3,2,2,3,3,2,1,1,2,1,2,1,2,1,1,3,3,1,4,2,1,3,3,2,3,4,3,4,2,3,2,3,3,3,3,3,2,2,3,1,1,2
"AUS0618",72,1340,4,1997,0.05,557.3376,527.738,573.6953,540.201,573.6953,5,4,5,4,5,"WA","Urban","Female","Non-indigenous",2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,1,2,1,1,2,2,3,3,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2
"AUS0618",72,1343,6,1996,0.18,589.5856,601.2697,591.9224,616.0695,611.3959,5,5,5,6,6,"WA","Urban","Female","Non-indigenous",2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,3,2,3,2,2,2,3,2,3,2,2,2,2,2,2,3,3,3,3,3,2,2,3,2,2,2
"AUS0618",72,1344,11,1996,-0.63,533.7358,557.1039,566.4512,587.4825,573.4616,4,5,5,5,5,"WA","Urban","Female","Non-indigenous",1,3,4,4,4,2,2,3,2,2,3,3,3,4,2,3,2,2,1,2,3,3,2,3,2,2,2,3,2,3,3,3,2,3,2,2,2,3,3,3,2,2,2,3,2,2,2,4,2,2,3
"AUS0618",72,1346,1,1997,0.3,587.794,588.573,587.794,576.8889,576.8889,5,5,5,5,5,"WA","Urban","Male","Non-indigenous",3,3,3,3,2,2,2,3,2,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,4,1,2,2,2,2,3,3,4,3,3,2,3,2,2,3,3,2,3,3,4,1,2,3
"AUS0618",72,1349,6,1996,1.36,482.4038,466.8251,500.3194,450.4674,440.3412,4,3,4,3,3,"WA","Urban","Female","Non-indigenous",4,3,3,3,3,2,2,4,3,2,2,3,4,4,2,3,3,2,1,3,1,4,1,1,3,4,2,3,2,2,3,1,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,4,2,3,2
"AUS0720",73,1353,1,1997,-0.99,363.2264,291.5641,356.9949,395.9417,314.1533,2,1,1,2,1,"TAS","Provincial","Male","Indigenous",1,3,3,2,2,2,1,2,2,2,4,3,2,3,2,3,2,2,3,3,3,1,2,2,3,3,2,2,2,2,3,3,2,2,2,4,1,3,2,3,2,2,2,3,2,2,3,3,2,2,2
"AUS0720",73,1354,9,1996,-0.08,356.138,393.527,367.0432,333.5488,317.9701,1,2,2,1,1,"TAS","Provincial","Female","Indigenous",2,4,4,4,4,2,2,4,2,1,3,3,4,4,3,2,3,2,3,3,3,2,1,1,3,3,2,3,2,2,3,4,2,1,3,4,4,4,4,1,1,1,1,4,1,3,3,3,1,1,2
"AUS0720",73,1360,11,1996,-1.14,494.4773,459.4251,472.6671,455.5305,493.6984,4,3,3,3,4,"TAS","Provincial","Male","Non-indigenous",1,3,3,3,3,2,2,3,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2,3,2,4,2,2,3,2,2,3,2,3,3,2,3,3,2,2,3
"AUS0720",73,1364,11,1996,-0.72,537.3189,525.6348,566.1396,520.1823,547.4451,4,4,5,4,5,"TAS","Provincial","Female","Indigenous",1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,1,1,2,1,2,1,1,4,3,1,4,2,2,4,3,2,4,2,3,4,3,3,4,2,3,3,3,2,2,2,2,1,1,2
"AUS0720",73,1365,8,1996,-0.92,404.4322,312.5175,370.1589,406.769,392.7481,2,1,2,2,2,"TAS","Provincial","Male","Indigenous",1,3,2,2,2,2,2,3,3,2,3,3,3,3,3,2,3,2,3,4,4,2,1,2,1,4,1,2,2,2,2,4,1,2,1,4,4,2,4,1,1,2,2,4,1,1,1,2,1,3,2
"AUS0720",73,1366,1,1997,-1.39,484.0396,504.2919,484.0396,508.1866,448.9874,4,4,4,4,3,"TAS","Provincial","Male","Non-indigenous",1,3,3,3,3,2,2,2,2,3,2,3,3,3,3,2,2,2,2,3,3,3,2,2,3,3,2,3,2,2,3,3,2,3,3,3,4,3,3,3,2,3,2,3,2,2,2,3,2,2,2
"AUS0720",73,1371,9,1996,0.38,607.2675,593.2466,629.0777,551.9629,599.4781,6,5,6,5,5,"TAS","Provincial","Female","Non-indigenous",3,3,3,3,3,2,2,2,3,3,2,2,3,3,2,2,1,1,1,2,2,3,1,2,2,2,2,3,2,2,3,2,2,3,3,2,3,2,2,3,2,3,3,3,3,2,2,4,1,3,3
"AUS0205",74,1374,2,1997,0.21,486.1427,505.6161,462.7746,526.6475,472.9008,4,4,3,4,3,"VIC","Provincial","Male","Non-indigenous",2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,3,2,3,3,3,3,3,3,2,2,3,2,2,2
"AUS0205",74,1375,12,1996,0.31,389.9439,354.1128,330.7447,414.8699,349.4392,2,1,1,2,1,"VIC","Provincial","Male","Non-indigenous",3,3,3,3,3,1,1,1,1,3,3,3,3,3,1,1,1,2,3,2,3,1,1,1,1,3,1,2,1,1,3,3,1,3,1,4,1,1,1,1,1,3,3,3,1,2,3,3,1,1,1
"AUS0205",74,1377,12,1996,-0.02,519.7149,518.936,493.231,532.1779,532.1779,4,4,4,4,4,"VIC","Provincial","Male","Indigenous",2,2,1,1,1,1,1,1,1,3,2,2,2,2,1,1,1,2,2,3,3,3,1,1,2,3,1,3,1,1,3,4,1,3,2,2,1,2,2,2,3,3,3,3,2,3,2,4,1,1,2
"AUS0205",74,1378,7,1996,-0.06,494.8668,469.9408,536.1505,472.2776,499.5404,4,3,4,3,4,"VIC","Provincial","Male","Indigenous",2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,2,2,1,3,1,1,2,2,1,3,4,4,4,3,3,3,1,1,3,3,2,1,2,3,1,1,1
"AUS0205",74,1383,10,1996,-1.13,416.1162,356.138,391.1902,405.2111,389.6323,2,1,2,2,2,"VIC","Provincial","Female","Non-indigenous",1,3,3,2,2,2,1,1,1,3,3,3,2,4,2,3,2,1,1,3,1,4,1,2,2,3,2,3,2,1,2,3,2,2,3,3,2,2,2,2,2,3,3,3,2,2,2,3,1,1,2
"AUS0205",74,1385,12,1996,0.28,370.2368,356.2159,353.8791,328.9531,366.3421,2,1,1,1,2,"VIC","Provincial","Male","Indigenous",3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,3,1,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3
"AUS0205",74,1390,5,1996,0.25,324.7468,391.7355,345.7782,373.8199,345.7782,1,2,1,2,1,"VIC","Provincial","Male","Non-indigenous",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"AUS0205",74,1391,12,1996,-0.23,240.1542,221.4597,216.0072,298.5745,216.0072,1,1,1,1,1,"VIC","Provincial","Female","Indigenous",2,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,1,2,3,3,2,2,2
"AUS0205",74,1394,10,1996,0.18,334.4836,324.3574,331.3678,363.3043,328.2521,1,1,1,2,1,"VIC","Provincial","Male","Non-indigenous",2,3,2,3,3,2,3,3,3,2,2,2,2,2,3,4,4,3,3,3,4,3,2,1,3,3,2,2,2,2,2,2,2,2,4,4,4,2,4,4,2,2,2,2,2,2,2,4,1,1,2
"AUS0205",74,1396,12,1996,-1.28,334.7951,255.3435,289.6168,268.5854,325.4479,1,1,1,1,1,"VIC","Provincial","Female","Non-indigenous",1,3,3,3,3,3,3,3,3,2,4,4,4,4,2,3,2,2,4,4,4,4,2,3,2,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,3
"AUS0205",74,1398,1,1997,0.86,515.0413,558.6618,508.0308,553.2092,500.2415,4,5,4,5,4,"VIC","Provincial","Female","Indigenous",4,3,2,2,2,1,1,2,2,3,2,2,1,2,1,2,1,1,2,1,2,3,1,1,3,3,1,3,1,1,3,4,1,3,3,3,2,3,2,2,3,3,3,3,3,1,1,2,1,2,2
"AUS0308",75,1400,1,1997,0.6,472.3555,469.2398,466.9029,485.5974,460.6714,3,3,3,4,3,"NSW","Urban","Male","Non-indigenous",3,2,1,3,1,2,2,3,2,3,1,2,3,1,2,3,2,1,2,3,2,1,2,3,2,3,2,3,3,2,2,1,3,2,1,1,3,2,3,2,2,2,3,2,2,2,3,2,3,1,2
"AUS0308",75,1401,5,1996,-0.99,524.1549,494.5552,494.5552,521.818,519.4812,4,4,4,4,4,"NSW","Urban","Female","Non-indigenous",1,2,3,2,2,1,1,3,1,3,1,2,3,2,3,1,2,2,1,3,1,3,1,3,4,2,1,4,1,2,4,1,1,4,1,2,3,4,1,3,1,2,3,3,1,2,2,4,1,1,1
"AUS0308",75,1402,6,1996,-1.07,582.8088,568.009,593.714,546.1988,570.3458,5,5,5,5,5,"NSW","Urban","Male","Non-indigenous",1,2,4,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,3,2,1,2,2,2,2,3,3,2,4,2,2,2,3,2,2,2,3,3,3,4
"AUS0308",75,1405,3,1997,-0.34,417.0509,346.1676,378.883,421.7246,385.8934,2,1,2,3,2,"NSW","Urban","Female","Indigenous",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,1,4,2,2,2,4,2,4,2,4,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2
"AUS0308",75,1408,9,1996,0.42,391.6576,405.6785,373.742,429.0466,423.594,2,2,2,3,3,"NSW","Urban","Female","Non-indigenous",3,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,3,3,3,1,1,2
"AUS0308",75,1411,2,1997,0.57,473.7576,524.3885,532.1779,514.2623,530.62,3,4,4,4,4,"NSW","Urban","Male","Non-indigenous",3,3,4,4,3,3,3,3,3,2,3,2,4,3,3,3,1,1,1,3,1,3,1,1,2,1,1,3,2,2,3,1,2,3,2,1,3,3,1,4,2,2,3,2,2,2,2,4,2,2,3
"AUS0308",75,1412,11,1996,0.13,313.608,407.8595,395.3965,342.4287,389.9439,1,2,2,1,2,"NSW","Urban","Male","Non-indigenous",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2
"AUS0308",75,1414,3,1997,-0.98,360.7338,329.5763,380.2072,391.1123,366.1863,2,1,2,2,2,"NSW","Urban","Male","Non-indigenous",1,3,3,3,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,2,3,2,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3
"AUS0205",76,1419,3,1997,0.46,336.0414,303.3261,347.7255,339.1572,307.2208,1,1,1,1,1,"VIC","Urban","Female","Non-indigenous",3,4,4,4,4,4,4,4,4,1,2,4,4,4,2,2,3,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,4,4,1,1,1,2,1,3,4,4,2,4,4,2,3,4
"AUS0205",76,1420,1,1997,1.12,484.6627,471.4208,508.0308,526.7253,488.5574,4,3,4,4,4,"VIC","Urban","Male","Non-indigenous",4,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2
"AUS0205",76,1421,2,1997,-0.3,494.0879,550.1714,471.4987,490.9721,497.9826,4,5,3,4,4,"VIC","Urban","Male","Non-indigenous",2,4,4,4,3,4,3,4,2,2,3,3,4,4,2,2,2,2,3,3,3,3,2,2,2,3,2,2,3,1,2,3,2,2,3,2,1,1,1,2,2,1,2,4,2,3,3,3,2,3,3
"AUS0205",76,1422,12,1996,0.66,427.9561,427.9561,443.5348,417.0509,400.6933,3,3,3,2,2,"VIC","Urban","Female","Non-indigenous",3,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,3,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,2,2,2
"AUS0205",76,1423,5,1996,0.92,448.9095,504.993,459.0357,482.4038,456.6989,3,4,3,4,3,"VIC","Urban","Female","Non-indigenous",4,3,2,3,3,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,3,1,2,2,1,1,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,3,3,3,2,2,2
"AUS0205",76,1434,10,1996,1.02,510.6013,509.0435,504.3698,469.3177,489.57,4,4,4,3,4,"VIC","Urban","Male","Non-indigenous",4,3,2,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,4,2,2,2,2,3,3,3,2,2,2,3,3,2,2,3
"AUS0204",77,1439,12,1996,0.88,621.8336,674.8014,655.3279,639.7492,682.5907,6,7,6,6,7,"VIC","Provincial","Male","Non-indigenous",4,2,1,1,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1,2,1,1,1,3,1,2,2,3,1,2,1,4,2,3,1,1,2,1,1,3,2,1,3,4,1,3,3,4,1,2,2
"AUS0204",77,1440,3,1997,1.26,565.7501,536.1505,537.7084,550.1714,532.2558,5,4,4,5,4,"VIC","Provincial","Male","Non-indigenous",4,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,2,2,2,3,3,1,2,3,2,1,3,1,2,3,3,2,3,3,4,3,3,4,3,2,2,3,3,2,3,3,3,2,2,2
"AUS0204",77,1450,10,1996,-0.48,469.2398,453.661,459.8925,371.0936,440.4191,3,3,3,2,3,"VIC","Provincial","Female","Non-indigenous",1,3,4,4,4,2,4,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,1,2,2,2,2,2,2,3,3,2,3,2,2,3,1,2,1,2,1,2,2,3,2,2,2,3,2,2,3
"AUS0204",77,1451,9,1996,0.51,366.7316,334.0162,330.9005,351.9318,404.1206,2,1,1,1,2,"VIC","Provincial","Female","Indigenous",3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,2,2,2,3,3,2,3,2,2,3,3,2,3,2,4,1,1,4,2,2,2,3,3,2,3,3,3,2,2,3
"AUS0204",77,1453,6,1996,0.31,447.4295,415.4931,473.9134,443.5348,432.6297,3,2,3,3,3,"VIC","Provincial","Female","Non-indigenous",3,3,3,3,2,1,2,2,2,3,2,2,3,3,2,3,2,2,3,4,3,4,2,2,3,3,2,3,2,2,3,1,2,3,2,1,2,2,4,4,2,3,4,3,2,2,3,3,1,2,2
"AUS0204",77,1455,8,1996,0.05,333.5488,391.1902,321.0858,357.6959,350.6855,1,2,1,1,1,"VIC","Provincial","Female","Indigenous",2,4,1,4,4,4,4,4,4,1,4,4,4,3,1,1,4,2,3,3,4,4,3,3,2,4,1,1,4,3,4,4,1,1,1,2,1,2,1,1,4,3,4,4,1,2,4,4,3,3,3
"AUS0204",77,1456,9,1996,-0.34,469.3177,505.1488,506.7067,434.2655,471.6545,3,4,4,3,3,"VIC","Provincial","Female","Non-indigenous",2,4,3,3,3,2,2,3,3,2,3,3,3,3,3,2,2,3,2,4,3,3,2,3,2,3,2,2,2,2,2,3,2,3,2,1,2,2,2,3,3,3,3,3,3,2,2,4,3,2,3
"AUS0206",78,1462,6,1996,0.93,423.2045,425.5414,476.9512,443.4569,433.3307,3,3,3,3,3,"VIC","Urban","Male","Non-indigenous",4,3,3,3,3,3,3,3,2,2,3,3,4,4,2,3,3,2,2,2,3,3,2,3,3,3,2,3,3,2,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,3
"AUS0206",78,1466,1,1997,1.04,532.4116,526.959,561.2323,505.9277,547.2114,4,4,5,4,5,"VIC","Urban","Male","Non-indigenous",4,3,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,3,3,2,2,3,3,2,4,2,2,3,2,3,3,3,3,2,2,3,2,2,3
"AUS0206",78,1467,8,1996,1.02,622.4568,571.8258,624.0146,621.6778,605.3201,6,5,6,6,5,"VIC","Urban","Female","Non-indigenous",4,3,3,3,3,1,2,2,2,3,2,3,2,3,2,3,2,3,1,3,2,3,1,1,3,2,2,3,1,2,3,3,1,3,2,1,3,2,4,3,2,1,2,3,1,2,2,3,2,2,1
"AUS0206",78,1468,1,1997,0.7,405.289,400.6154,382.6998,404.51,447.3516,2,2,2,2,3,"VIC","Urban","Female","Non-indigenous",3,4,4,4,4,2,2,2,2,2,4,3,4,3,1,2,3,3,3,3,2,3,2,3,2,2,2,3,2,2,3,2,2,3,2,2,3,3,2,3,2,2,3,1,2,3,3,4,2,2,2
"AUS0206",78,1472,7,1996,0.6,614.7453,666.9341,645.9028,651.3554,678.6182,6,6,6,6,7,"VIC","Urban","Male","Non-indigenous",3,1,1,2,1,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,1,2,1,3,3,2,4,1,1,3,3,1,3,3,4,2,4,4,4,3,3,3,3,2,1,2,3,1,1,2
"AUS0206",78,1473,11,1996,0.18,541.6031,546.2767,512.0034,519.0139,531.4769,4,5,4,4,4,"VIC","Urban","Female","Non-indigenous",2,3,3,4,3,2,1,1,1,2,1,2,4,3,1,3,3,1,2,2,2,3,1,2,2,3,1,3,1,1,3,4,2,3,3,2,3,1,3,4,2,4,3,3,1,2,2,4,1,1,3
"AUS0617",79,1478,11,1996,-0.42,456.6989,492.53,455.141,495.6457,495.6457,3,4,3,4,4,"WA","Urban","Male","Non-indigenous",1,1,1,1,1,2,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,4,2,3,2,1,2,4,4,4,3,3,3,4,4,4,4,4,4,1,1,2,1,2,2
"AUS0617",79,1480,11,1996,0.6,632.1156,713.1251,713.1251,637.5682,679.6308,6,7,7,6,7,"WA","Urban","Male","Non-indigenous",3,3,3,3,3,1,2,1,1,3,2,2,3,3,2,2,2,2,1,3,3,3,1,1,3,3,2,2,1,1,3,3,2,3,2,2,1,3,2,3,2,3,3,3,3,2,2,3,1,1,2
"AUS0617",79,1481,4,1997,-0.67,464.4882,483.1827,483.9617,450.4674,497.9826,3,4,4,3,4,"WA","Urban","Male","Non-indigenous",1,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,2,2,2,3,1,1,3,2,2,3,1,1,3,2,1,2,2,2,2,2,2,2,3,3,3,3,2,1,2,2,2,2,2
"AUS0617",79,1485,2,1997,1.41,564.8154,514.1845,516.5213,508.7319,544.563,5,4,4,4,4,"WA","Urban","Male","Non-indigenous",4,4,4,3,3,1,1,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,1,3,1,3,3,2,3,2,2,3,3,4,2,2,4,4,2,2,2
"AUS0617",79,1490,8,1996,0.12,502.7341,568.1648,588.4172,537.0073,581.4068,4,5,5,4,5,"WA","Urban","Male","Non-indigenous",2,2,2,2,2,1,1,1,1,2,2,2,3,2,1,2,2,2,3,2,4,2,1,2,2,3,2,3,1,2,2,3,3,3,3,4,4,3,4,2,2,3,3,3,3,1,1,3,1,1,2
"AUS0617",79,1492,8,1996,-1.26,462.9304,402.1732,464.4882,509.6666,422.4256,3,2,3,4,3,"WA","Urban","Female","Non-indigenous",1,3,2,3,3,3,2,3,2,3,2,2,3,3,2,2,2,2,1,3,3,3,3,2,3,2,1,3,3,2,3,1,1,3,3,3,3,3,2,4,3,3,3,3,2,2,3,3,2,2,3
"AUS0617",79,1495,11,1996,-0.72,502.1109,549.6261,529.3737,490.4269,520.8054,4,5,4,4,4,"WA","Urban","Male","Non-indigenous",1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,2,2,1,1,4,3,1,1,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1
"AUS0308",80,1500,3,1997,-1.42,343.675,289.1494,284.4758,282.139,296.9388,1,1,1,1,1,"NSW","Provincial","Female","Indigenous",1,2,3,2,2,2,2,2,2,1,3,3,4,4,2,3,3,2,2,3,3,3,1,2,4,4,2,3,1,2,4,4,2,2,1,3,2,2,3,2,2,3,2,2,1,2,2,3,1,1,3
"AUS0308",80,1503,6,1996,0.11,515.1192,508.1087,519.0139,501.8772,467.604,4,4,4,4,3,"NSW","Provincial","Female","Non-indigenous",2,2,2,2,2,2,2,1,1,3,2,2,2,2,1,2,1,1,2,2,2,2,1,1,3,3,1,4,1,1,3,3,1,4,3,4,3,3,4,3,3,3,3,3,3,1,1,2,1,1,2
"AUS0308",80,1506,7,1996,-0.21,404.51,397.4996,408.4047,413.8573,423.9835,2,2,2,2,3,"NSW","Provincial","Female","Non-indigenous",2,4,4,4,4,2,2,3,2,1,3,4,4,4,3,3,3,2,1,3,4,4,1,1,4,3,1,4,1,1,3,2,3,1,1,2,3,1,1,2,2,1,2,1,1,2,2,4,2,2,2
"AUS0308",80,1508,2,1997,0.32,373.9757,373.1968,396.5649,348.2708,391.1123,2,2,2,1,2,"NSW","Provincial","Female","Indigenous",3,4,2,3,3,3,3,2,3,1,4,2,4,4,1,4,4,1,1,3,2,3,1,2,1,1,1,1,3,2,3,4,1,2,2,3,2,2,2,2,2,1,3,1,1,1,1,2,1,1,4
"AUS0308",80,1511,10,1996,-0.75,387.2955,422.3477,367.0432,395.0849,412.2215,2,3,2,2,2,"NSW","Provincial","Male","Non-indigenous",1,2,2,2,2,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,3,1,1,4,4,1,4,2,4,4,4,2,3,3,2,3,3,3,2,2,3,3,3,1,2,2,3,1,1,2
"AUS0308",80,1514,10,1996,0.36,416.3499,396.0975,369.6136,369.6136,428.8129,2,2,2,2,3,"NSW","Provincial","Male","Non-indigenous",3,3,3,3,2,2,2,2,2,3,2,3,3,3,2,2,3,2,3,3,3,2,2,2,3,2,2,3,2,2,3,2,1,3,2,3,4,2,2,2,2,2,3,3,3,3,3,3,1,1,1
"AUS0308",80,1515,9,1996,1.03,471.4987,403.7311,432.5518,390.4892,414.6362,3,2,3,2,2,"NSW","Provincial","Female","Non-indigenous",4,3,2,3,2,2,2,3,2,2,2,3,4,4,2,3,3,2,3,3,2,3,1,1,3,3,2,4,2,2,3,3,2,4,2,2,3,3,2,3,2,3,2,3,2,3,3,3,2,2,2
"AUS0515",81,1518,7,1996,0.83,416.8952,427.0213,416.1162,398.2007,409.8847,2,3,2,2,2,"SA","Urban","Female","Non-indigenous",4,4,4,4,4,2,3,4,3,1,4,4,4,4,4,4,4,4,3,4,3,4,1,1,2,3,1,4,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,4
